id,user_id,product_id,comment_dl,star_rating,post_time,upadate_time
9580698,318283,5412667,"Cuốn sách này không phải là sách kỹ thuật, cũng không phải là sách hướng dẫn OKRs (Objectives and Key Results), mà nó chỉ là cuốn sách kể lại những câu chuyện thành công. 
Như lời tác giả, trên mạng hay trên giấy sách đã có nhiều bản in về phương pháp triển khai OKRs. Và cuốn sách này, chỉ là tổng quát OKRs đã thành công ra sao. Bằng những câu chuyên thực tế mà tác giả đã trải nghiệm, cuốn sách sẽ khơi gợi cho người đọc một cái nhìn tổng quát, va mong muốn háo hức để bắt tay vào thực hiện. 
Phù hợp với hầu hết mọi người, cho công ty để hoạch định chiến lược, cho phòng nhân sự để tổ chức đội ngũ, cho cá nhân để kế hoạch cuộc sống… cuốn sách thật sự đáng để đọc, dù chỉ đọc lướt qua. 
Đặc biệt, rất hữu ích cho những công ty nhỏ muốn vươn lên.
Đánh giá 8/10",4,2021-05-08 16:42:53,
11394836,690235,5412667,"Sách nguyên seal đẹp khỏi chê. Cũng khá dày bàn về việc tập trung vào những gì quan trọng nhất với công ty, giúp công ty đạt được mục tiêu lớn lao, hướng về tầm nhìn và sứ mạng chung. Rèn luyện tính kỷ luật, truyền đạt mục tiêu chính xác, thiết lập những chỉ số đo lường quá trình thực hiện và tập trung nỗ lực.",4,2021-07-23 14:17:04,
3084828,322573,5412667,"Đây là quan điểm cá nhân của mình. Có nhiều phong cách dịch khác nhau nhưng hi vọng dịch giả sử dụng cách dịch sát nghĩa và tôn trọng nguyên tác của cuốn sách được gọi là kinh thánh của ""OKRs"" này! Sách bản việt nhiều đoạn được dịch theo ý của dịch giả, thậm chí là những đề mục in đậm.
Vd: The Same *** dịch là Gà cùng một mẹ.
The Grand Cascade dịch là Từ trên xuống hay từ dưới lên?
Thật sự nên mua sách gốc thì hơn!",3,2020-03-01 12:07:15,
16756070,255308,40848432,"Đợt này khám phá ra tác giả này, Nassim Nicholas Taleb (dù hơi muộn) và thích cụ này kinh. Bổ sung cụ ngay vào bộ sưu tập các tác giả yêu thích: Malcolm Gladwell, Dan Ariely, Jared Diamond... 
Có thể nói Taleb như là Father of Randomness vậy, vì ông viết rất nhiều và rất sâu về chủ đề Sự ngẫu nhiên cũng như tác động của nó và ta nên ứng xử, adapt như thế nào. Đọc hết loạt sách của bác này thì cảm giác hoang mang cực độ, vì thấy năng lực hay ý chí nhiều khi nó chỉ để cho vui 😆 Còn gặp đúng thời đúng vận thì đỡ không nổi. Anyway, không đến nỗi bất lực và tuyệt vọng như thế, mọi người đọc thêm để biết nhé.",5,2022-06-18 16:26:03,
18016401,26959942,40848432,,5,2022-10-22 06:30:26,
12967523,406122,40848432,sách hay,5,2021-11-02 09:04:27,
6954806,1036905,40848432,,5,2021-01-14 15:35:05,
6867082,5820346,40848432,,4,2021-01-11 08:41:02,
16756070,255308,40848432,"Đợt này khám phá ra tác giả này, Nassim Nicholas Taleb (dù hơi muộn) và thích cụ này kinh. Bổ sung cụ ngay vào bộ sưu tập các tác giả yêu thích: Malcolm Gladwell, Dan Ariely, Jared Diamond... 
Có thể nói Taleb như là Father of Randomness vậy, vì ông viết rất nhiều và rất sâu về chủ đề Sự ngẫu nhiên cũng như tác động của nó và ta nên ứng xử, adapt như thế nào. Đọc hết loạt sách của bác này thì cảm giác hoang mang cực độ, vì thấy năng lực hay ý chí nhiều khi nó chỉ để cho vui 😆 Còn gặp đúng thời đúng vận thì đỡ không nổi. Anyway, không đến nỗi bất lực và tuyệt vọng như thế, mọi người đọc thêm để biết nhé.",5,2022-06-18 16:26:03,
18016401,26959942,40848432,,5,2022-10-22 06:30:26,
12967523,406122,40848432,sách hay,5,2021-11-02 09:04:27,
6954806,1036905,40848432,,5,2021-01-14 15:35:05,
6867082,5820346,40848432,,4,2021-01-11 08:41:02,
19959733,30084079,252673202,Một cuốn sách tuyệt vời mà mình đã đọc đi đọc lại không dưới 10 lần. Rất rất nên mua ạ,5,2024-08-21 09:21:06,
20018784,7405495,252673202,"Sách hay, nhà sách chu đáo",5,2024-10-29 10:41:42,
19907901,29982046,252673202,,5,2024-06-21 22:45:44,
20031410,11267213,252673202,,5,2024-11-15 21:05:22,
20030456,7220072,252673202,,5,2024-11-14 12:52:26,
19959733,30084079,252673202,Một cuốn sách tuyệt vời mà mình đã đọc đi đọc lại không dưới 10 lần. Rất rất nên mua ạ,5,2024-08-21 09:21:06,
20018784,7405495,252673202,"Sách hay, nhà sách chu đáo",5,2024-10-29 10:41:42,
19907901,29982046,252673202,,5,2024-06-21 22:45:44,
20031410,11267213,252673202,,5,2024-11-15 21:05:22,
20030456,7220072,252673202,,5,2024-11-14 12:52:26,
18902644,21442833,91984731,,5,2023-03-04 16:02:53,
18902644,21442833,91984731,,5,2023-03-04 16:02:53,
19257324,591665,41092564,,5,2023-06-03 19:08:46,
18834317,15719338,41092564,,5,2023-02-20 12:01:32,
18799684,1372933,41092564,,5,2023-02-14 14:50:41,
18658889,7892938,41092564,,5,2023-01-18 09:14:24,
18633397,10606932,41092564,,5,2023-01-13 21:05:02,
19257324,591665,41092564,,5,2023-06-03 19:08:46,
18834317,15719338,41092564,,5,2023-02-20 12:01:32,
18799684,1372933,41092564,,5,2023-02-14 14:50:41,
18658889,7892938,41092564,,5,2023-01-18 09:14:24,
18633397,10606932,41092564,,5,2023-01-13 21:05:02,
19788230,28130375,106362641,,5,2024-02-29 16:04:37,
19788230,28130375,106362641,,5,2024-02-29 16:04:37,
11837360,11567627,7435647,"Sách chuẩn ạ lại được giá chiết khấu tốt rất ưng ý 🥰🥰
Thời gian này đọc sách là thiết thực và cũng hạn chế được nhiều thứ",5,2021-08-15 23:38:37,
19369101,1358328,7435647,"Sách rất hay, so với MKNS, mình thấy cuốn này hay hơn. Nội dung Rất cuốn hút. Mọi người nên mua đọc nha",5,2023-07-11 13:17:54,
20032019,16471886,7435647,"Sách đẹp, sách hay nên mua đọc",5,2024-11-16 17:42:50,
6883752,1521671,7435647,"Đây lại là một quyển sách thú vị của bác Nguyên Phong phóng tác. Sách đưa ta đi theo chuyến hành trình vào xứ tuyết của lạc ma Govinda với những hiện tượng siêu nhiên, những huyền thuật mà ta khó tin là có thật. Tác phẩm cho ta cái nhìn về thiên nhiên, con người, khí hậu, văn hóa xứ này. Quan trọng hơn hết, tác giả đã cung cấp cho người đọc những hiểu biết cơ bản về Mật tông Tây Tạng, qua đó nhắc nhở chúng ta hãy thức tỉnh, tu tập để giải thoát, đó cũng là mục đích chính mà Govinda đã viết ra tác phẩm này.",5,2021-01-11 20:43:51,
20031022,28475682,7435647,,4,2024-11-15 11:24:33,
11837360,11567627,7435647,"Sách chuẩn ạ lại được giá chiết khấu tốt rất ưng ý 🥰🥰
Thời gian này đọc sách là thiết thực và cũng hạn chế được nhiều thứ",5,2021-08-15 23:38:37,
19369101,1358328,7435647,"Sách rất hay, so với MKNS, mình thấy cuốn này hay hơn. Nội dung Rất cuốn hút. Mọi người nên mua đọc nha",5,2023-07-11 13:17:54,
20032019,16471886,7435647,"Sách đẹp, sách hay nên mua đọc",5,2024-11-16 17:42:50,
6883752,1521671,7435647,"Đây lại là một quyển sách thú vị của bác Nguyên Phong phóng tác. Sách đưa ta đi theo chuyến hành trình vào xứ tuyết của lạc ma Govinda với những hiện tượng siêu nhiên, những huyền thuật mà ta khó tin là có thật. Tác phẩm cho ta cái nhìn về thiên nhiên, con người, khí hậu, văn hóa xứ này. Quan trọng hơn hết, tác giả đã cung cấp cho người đọc những hiểu biết cơ bản về Mật tông Tây Tạng, qua đó nhắc nhở chúng ta hãy thức tỉnh, tu tập để giải thoát, đó cũng là mục đích chính mà Govinda đã viết ra tác phẩm này.",5,2021-01-11 20:43:51,
20031022,28475682,7435647,,4,2024-11-15 11:24:33,
19964910,433959,92551741,,5,2024-08-27 13:25:47,
19775969,12810369,92551741,,5,2024-02-20 20:18:33,
13571493,10350761,92551741,,5,2021-12-02 13:23:24,
19964910,433959,92551741,,5,2024-08-27 13:25:47,
19775969,12810369,92551741,,5,2024-02-20 20:18:33,
13571493,10350761,92551741,,5,2021-12-02 13:23:24,
19918657,6779577,273904200,Giao đúng sản phẩm,5,2024-07-04 21:29:35,
19976970,21726795,273904200,,5,2024-09-11 12:28:30,
19953739,1364947,273904200,,5,2024-08-13 21:35:30,
19934840,26562457,273904200,,5,2024-07-23 18:41:32,
19928787,11241513,273904200,,5,2024-07-16 14:52:43,
19918657,6779577,273904200,Giao đúng sản phẩm,5,2024-07-04 21:29:35,
19976970,21726795,273904200,,5,2024-09-11 12:28:30,
19953739,1364947,273904200,,5,2024-08-13 21:35:30,
19934840,26562457,273904200,,5,2024-07-23 18:41:32,
19928787,11241513,273904200,,5,2024-07-16 14:52:43,
19945524,7372768,52597663,"Nội dung sách mình cảm giác hơi bị phiến diện quá mức nhưng nhìn chung tác giả vẫn có một số góc nhìn khá độc đáo về số đông và số ít trong xã hội.
Đây có thể là trải nghiệm riêng của tác giả chứ k phải tư duy đúc kết từ các nghiên cứu và phân tích khoa học nên tùy theo quan điểm mỗi người sẽ có góc nhìn khác nhau về vấn đề.",4,2024-08-05 11:16:21,
13215298,22333904,52597663,"Mình vừa nhận được sách và quá hài lòng với chất lượng phục vụ của Tiki. Giao hàng nhanh, đóng gói chắc chắn, nhân viên giao hàng thân thiện. Nhận được cuốn sách này mình thực sự rất hạnh phúc luôn, sách còn có lớp bọc ở ngoài bìa nên k lo bị bẩn, sách đẹp, mới. Quá là ưng ý. Nội dung mình chưa đọc, do được *** Khánh Vy giới thiệu thấy hay nên mua🤩",5,2021-11-15 09:55:09,
17569329,20296695,52597663,"Cảm ơn quyển sách này vì đã giúp mình có 1 cái nhìn mới hơn về cuộc sống, để mình có động lực tìm đến những điều tốt hơn 👍, các bạn trẻ nên mua hay tìm đọc nó 1 lần để thay đổi tư duy nhé ❤",5,2022-08-31 18:54:07,
4756941,735549,52597663,"Em viết sách cực kỳ chất lượng. Cuốn nào cũng có góc nhìn khác biệt với số đông. Giá quá rẻ cho nội dung của nó.
Sự thật ở mọi góc tầng của xã hội công nghiệp được bóc ra 1 cách trần trụi nhất có thể. Giúp khai phóng tư duy con người. 
Em giúp mọi người tìm ra mục đích sống, biết cách tiêu tiền hợp lý, và quan trọng hơn cả là biết phải làm gì để tăng thu nhập, sống cuộc đời trọn vẹn và có ý nghĩa nhất. 
A thích nhất phần Từ vựng. Nó giống như bản tóm tắt nội dung của cuốn sách.
Chân thành cám ơn em!",5,2020-09-06 22:33:59,
17361694,27838108,52597663,"Sách đọc cực cuốn luôn ạ, từ trang đầu mình đã dc tác giả làm cho sáng mắt ra thêm nhiều vấn đề mà nhỏ lớn chưa từng nghĩ đến. 
Recommend cuốn này cho bạn nào còn trẻ như mình mà còn đang loay hoay chưa biết làm gì với cuộc đời của chính bạn.",5,2022-08-10 08:31:57,
19945524,7372768,52597663,"Nội dung sách mình cảm giác hơi bị phiến diện quá mức nhưng nhìn chung tác giả vẫn có một số góc nhìn khá độc đáo về số đông và số ít trong xã hội.
Đây có thể là trải nghiệm riêng của tác giả chứ k phải tư duy đúc kết từ các nghiên cứu và phân tích khoa học nên tùy theo quan điểm mỗi người sẽ có góc nhìn khác nhau về vấn đề.",4,2024-08-05 11:16:21,
13215298,22333904,52597663,"Mình vừa nhận được sách và quá hài lòng với chất lượng phục vụ của Tiki. Giao hàng nhanh, đóng gói chắc chắn, nhân viên giao hàng thân thiện. Nhận được cuốn sách này mình thực sự rất hạnh phúc luôn, sách còn có lớp bọc ở ngoài bìa nên k lo bị bẩn, sách đẹp, mới. Quá là ưng ý. Nội dung mình chưa đọc, do được *** Khánh Vy giới thiệu thấy hay nên mua🤩",5,2021-11-15 09:55:09,
17569329,20296695,52597663,"Cảm ơn quyển sách này vì đã giúp mình có 1 cái nhìn mới hơn về cuộc sống, để mình có động lực tìm đến những điều tốt hơn 👍, các bạn trẻ nên mua hay tìm đọc nó 1 lần để thay đổi tư duy nhé ❤",5,2022-08-31 18:54:07,
4756941,735549,52597663,"Em viết sách cực kỳ chất lượng. Cuốn nào cũng có góc nhìn khác biệt với số đông. Giá quá rẻ cho nội dung của nó.
Sự thật ở mọi góc tầng của xã hội công nghiệp được bóc ra 1 cách trần trụi nhất có thể. Giúp khai phóng tư duy con người. 
Em giúp mọi người tìm ra mục đích sống, biết cách tiêu tiền hợp lý, và quan trọng hơn cả là biết phải làm gì để tăng thu nhập, sống cuộc đời trọn vẹn và có ý nghĩa nhất. 
A thích nhất phần Từ vựng. Nó giống như bản tóm tắt nội dung của cuốn sách.
Chân thành cám ơn em!",5,2020-09-06 22:33:59,
17361694,27838108,52597663,"Sách đọc cực cuốn luôn ạ, từ trang đầu mình đã dc tác giả làm cho sáng mắt ra thêm nhiều vấn đề mà nhỏ lớn chưa từng nghĩ đến. 
Recommend cuốn này cho bạn nào còn trẻ như mình mà còn đang loay hoay chưa biết làm gì với cuộc đời của chính bạn.",5,2022-08-10 08:31:57,
15599378,1109051,106362555,,4,2022-03-25 21:18:34,
15599378,1109051,106362555,,4,2022-03-25 21:18:34,
12078636,19352570,106362492,Bìa đẹp. Giao nhanh. Mình đã đọc gần hết và đến gần cuối chương 2 và chương 3 có nhiều thông tin hữu ích. Còn trước đó đọc hơi pùn :)),5,2021-09-02 14:20:18,
12078636,19352570,106362492,Bìa đẹp. Giao nhanh. Mình đã đọc gần hết và đến gần cuối chương 2 và chương 3 có nhiều thông tin hữu ích. Còn trước đó đọc hơi pùn :)),5,2021-09-02 14:20:18,
20018895,7877468,13419678,"Cuốn sách tương đối ổn, tuy nhiên nội dung cuốn sách hơi đi sâu vào việc phân tích tâm lý của con người một chút, và có chút hơi khó hiểu, nên đọc chậm một chút. Cuốn sách cũng được viết một cách liên tục chứ không chia thành nhiều chương nhiều phần nên đôi khi cứ đọc một lèo không có điểm dừng. Tuy nhiên cuốn sách được viết trong một thời gian rất ngắn nên cũng không thể đòi hỏi gì nhiều. Những nội dung của cuốn sách được viết từ thời điểm còn chiến tranh nhưng vẫn có thể áp dụng tốt ở hiện tại. Chỉ cần con người có một lý do để sống tiếp thì dù có khó khăn như thế nào cũng có thể vượt qua được. Rất cảm ơn tác giả ạ, cháu sẽ còn đọc lại cuốn sách này của ông. Về vấn đề đóng gói và ship thì 10 điểm rồi nên không có gì để nói nhiều. Cảm ơn Tiki rất nhiều",5,2024-10-29 13:23:54,
19816592,12569850,13419678,"Tiki mn chê gì chứ, riêng mảng sách thì không thể chê
Giao hàng nhanh, đóng gói tỉ mỉ, có chống sốc 
       ------*************************------
Nội dụng cuốn này riêng với t sau khi đọc đến 3/4 thì tui cảm thấynhay (như những gì t suy nghĩ, mong đợi).
Với phần 1 là 1 hồi kí được tóm gọn trong khoảng 120 trang nhưng không đi quá sâu vào chi tiết các tội ác man rợ của phát xít Đức (như những cuốn cùng chủ đề thường viết). Từ những câu chuyện độc đáo, kinh khủng trong trại tập trung tác giả đã làm rõ nên những bài học về tâm lí, về ý nghĩa cuộc sống. Nếu ta là các tù nhân trong trại tập trung, ta sẽ học được gì trong sự khổ đau ấy? Hay là sự đầu hàng số phận, buông xuôi. Tôi tin rằng ý nghĩa cuộc sống của mỗi người, của từng thời điểm là khác nhau. Nhưng cái cốt lõi là sống vì sự hy vọng, vì cái tươi sáng của tương lai. Trong hoàn cảnh nào khi xảy ra với mình dù tiêu cực, thì theo cách mn suy nghĩ nó có thể là 1 bài học hay ho, 1 ""bàn đạp"" cho tương lai.
CHỐT LẠI SÁCH HAY, NÊN MUA, 4*",5,2024-03-22 20:22:40,
18191723,9070254,13419678,"40k cho 1 cuốn sách quá tuyệt vời
Sách mới tinh ko hề trầy xước hay bị cũ 
10 điểm cho cách gói và giao hàng của tiki 
Mình nhận thấy tiki đã cải thiện loại bìa gói hàng ko bị mềm như trc nữa cũng nhờ vậy mà gói hàng rất vuông vắn đảm bảo chất lượng sách đến tay người dùng 
Nội dung sách mn lên mạng xem rv nha 
Ko hối hận đâu 
❤️Tiki",5,2022-11-13 02:10:15,
19122807,5755646,13419678,Đóng hàng rất chắc chắn và đẹp. Sách đến tay còn nguyên vẹn. Rất  thích các sách do First News xuất bản. Lý do mình mua cuốn “Đi tìm lẽ sống này” là vì mình muốn biết rằng tại sao ở nơi địa ngục như Trại tập trung của Đức Quốc Xã mà con người vẫn có thể tiếp tục sống. Niềm tin khiến họ cố gắng là gì? Ý nghĩa cuộc sống là sao. Một quyển sách đáng để đọc,5,2023-04-23 13:03:04,
12721109,492732,13419678,"Chất giấy quá tệ, ko khác gì sách lậu, mua 3 quyển của First News 1 lúc mà ko thể chấp nhận chất giấy của cuốn nào, dịch nên giao hàng muộn 1 tuần so với dự kiến cũng ko thông tin đến khách hàng, trong khi mình thanh toán tiền trước, vì dịch nên mình cũng thông cảm nhưng thấy chất giấy của sách thì ko thể chấp nhận được. 1*",1,2021-10-20 10:59:44,
20018895,7877468,13419678,"Cuốn sách tương đối ổn, tuy nhiên nội dung cuốn sách hơi đi sâu vào việc phân tích tâm lý của con người một chút, và có chút hơi khó hiểu, nên đọc chậm một chút. Cuốn sách cũng được viết một cách liên tục chứ không chia thành nhiều chương nhiều phần nên đôi khi cứ đọc một lèo không có điểm dừng. Tuy nhiên cuốn sách được viết trong một thời gian rất ngắn nên cũng không thể đòi hỏi gì nhiều. Những nội dung của cuốn sách được viết từ thời điểm còn chiến tranh nhưng vẫn có thể áp dụng tốt ở hiện tại. Chỉ cần con người có một lý do để sống tiếp thì dù có khó khăn như thế nào cũng có thể vượt qua được. Rất cảm ơn tác giả ạ, cháu sẽ còn đọc lại cuốn sách này của ông. Về vấn đề đóng gói và ship thì 10 điểm rồi nên không có gì để nói nhiều. Cảm ơn Tiki rất nhiều",5,2024-10-29 13:23:54,
19816592,12569850,13419678,"Tiki mn chê gì chứ, riêng mảng sách thì không thể chê
Giao hàng nhanh, đóng gói tỉ mỉ, có chống sốc 
       ------*************************------
Nội dụng cuốn này riêng với t sau khi đọc đến 3/4 thì tui cảm thấynhay (như những gì t suy nghĩ, mong đợi).
Với phần 1 là 1 hồi kí được tóm gọn trong khoảng 120 trang nhưng không đi quá sâu vào chi tiết các tội ác man rợ của phát xít Đức (như những cuốn cùng chủ đề thường viết). Từ những câu chuyện độc đáo, kinh khủng trong trại tập trung tác giả đã làm rõ nên những bài học về tâm lí, về ý nghĩa cuộc sống. Nếu ta là các tù nhân trong trại tập trung, ta sẽ học được gì trong sự khổ đau ấy? Hay là sự đầu hàng số phận, buông xuôi. Tôi tin rằng ý nghĩa cuộc sống của mỗi người, của từng thời điểm là khác nhau. Nhưng cái cốt lõi là sống vì sự hy vọng, vì cái tươi sáng của tương lai. Trong hoàn cảnh nào khi xảy ra với mình dù tiêu cực, thì theo cách mn suy nghĩ nó có thể là 1 bài học hay ho, 1 ""bàn đạp"" cho tương lai.
CHỐT LẠI SÁCH HAY, NÊN MUA, 4*",5,2024-03-22 20:22:40,
18191723,9070254,13419678,"40k cho 1 cuốn sách quá tuyệt vời
Sách mới tinh ko hề trầy xước hay bị cũ 
10 điểm cho cách gói và giao hàng của tiki 
Mình nhận thấy tiki đã cải thiện loại bìa gói hàng ko bị mềm như trc nữa cũng nhờ vậy mà gói hàng rất vuông vắn đảm bảo chất lượng sách đến tay người dùng 
Nội dung sách mn lên mạng xem rv nha 
Ko hối hận đâu 
❤️Tiki",5,2022-11-13 02:10:15,
19122807,5755646,13419678,Đóng hàng rất chắc chắn và đẹp. Sách đến tay còn nguyên vẹn. Rất  thích các sách do First News xuất bản. Lý do mình mua cuốn “Đi tìm lẽ sống này” là vì mình muốn biết rằng tại sao ở nơi địa ngục như Trại tập trung của Đức Quốc Xã mà con người vẫn có thể tiếp tục sống. Niềm tin khiến họ cố gắng là gì? Ý nghĩa cuộc sống là sao. Một quyển sách đáng để đọc,5,2023-04-23 13:03:04,
12721109,492732,13419678,"Chất giấy quá tệ, ko khác gì sách lậu, mua 3 quyển của First News 1 lúc mà ko thể chấp nhận chất giấy của cuốn nào, dịch nên giao hàng muộn 1 tuần so với dự kiến cũng ko thông tin đến khách hàng, trong khi mình thanh toán tiền trước, vì dịch nên mình cũng thông cảm nhưng thấy chất giấy của sách thì ko thể chấp nhận được. 1*",1,2021-10-20 10:59:44,
17249760,1073939,138143167,"Sách in đẹp, rất hay đối với những ai quan tâm tới trải nghiệm tối ưu (flow) được viết bởi chính cha đẻ của lí thuyết này.",5,2022-07-30 17:14:05,
19739349,1828277,138143167,"Sách được đóng gói cẩn thận, tỉ mỉ và đẹp mắt. Chất lượng giấy ổn có kèm bookmark",5,2024-01-22 12:55:17,
18878637,6453794,138143167,"Giao hành sớm hơn so vs dự kiến 1 hôm. Sách bọc cẩn thận, bao bì đẹp.
Góc sách hơi bị móp chút, trừ 1 đ.",4,2023-02-28 10:18:56,
19221938,8895866,138143167,"Sách hay, tác giả viết rất dễ hiểu, dễ tiếp cận. 
Bọc bìa cẩn thận, sạch sẽ",5,2023-05-23 14:06:16,
19336228,22902806,138143167,"Sách in lỗi, đóng gói cẩn thận",3,2023-06-29 16:38:31,
17249760,1073939,138143167,"Sách in đẹp, rất hay đối với những ai quan tâm tới trải nghiệm tối ưu (flow) được viết bởi chính cha đẻ của lí thuyết này.",5,2022-07-30 17:14:05,
19739349,1828277,138143167,"Sách được đóng gói cẩn thận, tỉ mỉ và đẹp mắt. Chất lượng giấy ổn có kèm bookmark",5,2024-01-22 12:55:17,
18878637,6453794,138143167,"Giao hành sớm hơn so vs dự kiến 1 hôm. Sách bọc cẩn thận, bao bì đẹp.
Góc sách hơi bị móp chút, trừ 1 đ.",4,2023-02-28 10:18:56,
19221938,8895866,138143167,"Sách hay, tác giả viết rất dễ hiểu, dễ tiếp cận. 
Bọc bìa cẩn thận, sạch sẽ",5,2023-05-23 14:06:16,
19336228,22902806,138143167,"Sách in lỗi, đóng gói cẩn thận",3,2023-06-29 16:38:31,
20022294,20646319,180730620,,5,2024-11-02 17:28:35,
20022294,20646319,180730620,,5,2024-11-02 17:28:35,
19926111,29243760,273385286,,5,2024-07-13 08:25:06,
19819650,7014837,273385286,,5,2024-03-25 12:40:28,
19764268,485390,273385286,,5,2024-02-08 21:36:59,
19926111,29243760,273385286,,5,2024-07-13 08:25:06,
19819650,7014837,273385286,,5,2024-03-25 12:40:28,
19764268,485390,273385286,,5,2024-02-08 21:36:59,
17736447,26703550,92551275,Mình đã nhận được sách lúc sáng nay. Về mở ra điều đầu tiên mình thấy là sự trình bày song ngữ 2 bên khá khoa học mà k rối mắt. Mình nghĩ đây là 1 cuốn sách hữu ích trong việc giúp mình cải thiện tiếng anh,5,2022-09-19 12:28:56,
19349747,22506351,92551275,"Sách nhỏ gọn, ngôn từ dễ hiểu mặc dù có nhiều triết lý về cuộc sống, là sự khẳng định bản thân ở nhiều khía cạnh trong cuộc sống",4,2023-07-04 19:20:48,
20015828,28274748,92551275,,5,2024-10-25 18:32:59,
18248981,26464397,92551275,"Sách trình bày rất dễ hiểu, khoa học, giao hàng nhanh, anh shipper nhiệt tình, shop giao hàng rất nhanh",5,2022-11-20 12:30:41,
17342313,6845504,92551275,"Mới nhận được sách, cảm nhận hào hứng để đọc nhé, vừa đọc vừa học.",5,2022-08-08 16:25:54,
17736447,26703550,92551275,Mình đã nhận được sách lúc sáng nay. Về mở ra điều đầu tiên mình thấy là sự trình bày song ngữ 2 bên khá khoa học mà k rối mắt. Mình nghĩ đây là 1 cuốn sách hữu ích trong việc giúp mình cải thiện tiếng anh,5,2022-09-19 12:28:56,
19349747,22506351,92551275,"Sách nhỏ gọn, ngôn từ dễ hiểu mặc dù có nhiều triết lý về cuộc sống, là sự khẳng định bản thân ở nhiều khía cạnh trong cuộc sống",4,2023-07-04 19:20:48,
20015828,28274748,92551275,,5,2024-10-25 18:32:59,
18248981,26464397,92551275,"Sách trình bày rất dễ hiểu, khoa học, giao hàng nhanh, anh shipper nhiệt tình, shop giao hàng rất nhanh",5,2022-11-20 12:30:41,
17342313,6845504,92551275,"Mới nhận được sách, cảm nhận hào hứng để đọc nhé, vừa đọc vừa học.",5,2022-08-08 16:25:54,
19354795,1019240,100382944,Hay! Bạn nào muốn thay đổi bản thân ngày càng trở nên tốt đẹp hơn nên đọc.,5,2023-07-06 15:50:19,
19895085,6608103,100382944,,5,2024-06-07 13:21:45,
19879290,11497510,100382944,,5,2024-05-21 15:50:24,
19272479,27489013,100382944,"Đọc xong như bị tát cho tỉnh, làm mình mua tiếp sức mạnh của hiện tại",5,2023-06-08 11:40:44,
19505743,18175952,100382944,"Sách đẹp, chất lượng",5,2023-09-04 19:19:46,
19354795,1019240,100382944,Hay! Bạn nào muốn thay đổi bản thân ngày càng trở nên tốt đẹp hơn nên đọc.,5,2023-07-06 15:50:19,
19895085,6608103,100382944,,5,2024-06-07 13:21:45,
19879290,11497510,100382944,,5,2024-05-21 15:50:24,
19272479,27489013,100382944,"Đọc xong như bị tát cho tỉnh, làm mình mua tiếp sức mạnh của hiện tại",5,2023-06-08 11:40:44,
19505743,18175952,100382944,"Sách đẹp, chất lượng",5,2023-09-04 19:19:46,
10522421,22161512,59266789,"Biết ơn chính mình, biết ơn cuộc sống, biết ơn cha mẹ, biết ơn người bạn đời...học cách biết ơn để ta trân trọng hơn những điều mà ta đang có. 
Yêu thương vô điều kiện, yêu thương bản thân, yêu thương cha mẹ, anh chị em, yêu thương người vợ người chồng của mình...học cách yêu thương để ta thấy rằng cuộc sống này vẫn luôn có những người thân yêu của ta bên cạnh, để ta biết rằng vẫn còn quá nhiều điều tốt đẹp trong cuộc sống này mà ta chưa cảm nhận hết. 
Kiểm soát cảm xúc, học cách lắng nghe để tâm ta có thể tĩnh lặng, trái tim ta có thể bình yên trước những sự vô thường của cuộc đời. 
Đúng là sách để thực hành mỗi ngày, không thể đọc vài ngày là xong mà cần phải có một quá trình. Lâu lắm rồi mới thực hành lại, cũng tại vì mình lười quá. Cảm ơn bộ sách đã giúp mình tìm lại cảm hứng viết.",5,2021-06-19 11:40:10,
10454554,22161585,59266789,"Đã lâu rồi mình mới đọc được một bộ sách mà có sức mạnh tác động đến tâm hồn của mình nhiều đến như vậy. Thật sự mình không có ý định đặt mua bộ sách “Chinh phục hạnh phúc” này nhưng do được một người bạn giới thiệu nên là tìm đọc. 
Đây thật sự là một lựa chọn đúng đắn của mình vì bộ sách thật sự hay và ý nghĩa. Mặc dù mới đọc được một phần nhưng 3 quyển sách đã mang lại cho mình những cung bậc cảm xúc khác lạ từ buồn đến vui, từ đau đớn đến hạnh phúc, từ sự mơ hồ về bản thân cho đến khi hiểu rõ chính mình. Mình thấy yêu đời và hạnh phúc hơn. Biết ơn tác giả và biết ơn người đã giới thiệu cho mình bộ sách này.",5,2021-06-16 11:48:01,
19435048,13887026,59266789,"Bộ sách vô cùng giá trị. Sống là để kiếm hạnh phúc, không phải để kiếm tiền .    Đọc bộ này có lẽ vừa có hạnh phúc+ thuận lợi cho thành công. Có thành công chưa hẳn đã có hạnh phúc nếu thiếu những tư tưởng trong bộ này.",5,2023-08-05 18:05:06,
10443699,19153071,59266789,"Aaa. Em đã nhận được sách rồi. Tiki giao hàng siêu nhanh. Em mới đặt hôm qua mà hôm nay đã có sách luôn rồi ?
Thật sự là sách được bọc đẹp và cẩn thận quá ạ. Chưa gì em đã thấy dạt dào tình cảm luôn rồi. Chắc chắn đây sẽ là bộ sách giúp tâm hồn em thêm phong phú và rộng mở hơn. 
Yêu thương và biết ơn vì tất cả ạ!",5,2021-06-15 20:32:11,
19760722,15668174,59266789,"Đóng gói cẩn thận , chắc chắn , nội dung sách rất hay và ý nghĩa sẽ ủng hộ thêm",5,2024-02-05 13:47:33,
