source,id,comment_dl,post_time,product_id,star_rating,update_time,user_id
tiki.vn,14358483,"Cuốn sách này rất ấn tượng! Tôi đã từng mua và đọc nó từ năm 2016 (ngày đó, cuốn này chỉ  hơn 200 trang), nay là BẢN ĐẦY ĐỦ lên tới hơn 500 trang. Tôi đã mua và đọc nó. Và tất nhiên, cuốn này bổ sung rất nhiều phần hay, mà cuốn trước không có, như phần nói về đăng cai thế vận hội OLYMPIC 1988 ..., phần nói về Em trai Shin-Yung trở thành tiến sĩ sau 20 năm qua đời (Mời thầy hướng dẫn trực tiếp làm luận án tiến sĩ thay em mình). Một câu chuyện rất cảm động ...
  Nên mua và đọc nó. Sách bạn mua, nó là của bạn, bạn có thể đánh dấu, ghi chú nó bên lề ... và quan trọng nhất, khi đọc lại nó, bạn sẽ đọc rất nhanh. Nhiều ý tưởng trong sách, có thể, rất có thể, sẽ giúp bạn kiếm tiền. ĐÂY CHÍNH LÀ ĐIỀU TUYỆT VỜI NHẤT!
   Đọc sách này, nó sẽ giúp ý chí của Bạn mạnh mẽ hơn!",,147999778,5,,1713308
tiki.vn,14359023,"Đã đọc xong nên hôm nay quyết định lên review cho mn. Nội dung thật sự rất lôi cuốn. Cả câu chuyện như làm mình nhớ lại quãng thời gian tuổi thơ. Tình bạn của Colin, Dickon và Mary Thật sự đáng trân trọng, cả 3 đều có tính cách khác nhau nhưng lại có thể hòa hợp 1 cách kỳ lạ. Rất đáng đọc nha mn ⭐⭐⭐⭐⭐⭐⭐⭐",,14684952,5,,20678486
tiki.vn,14376197,"Sách giao nhanh lắm nha mọi người. Sách cực đẹp, không rách bìa, mòn gốc gì cả. Chưa đọc nên chưa biết hay hay không nhưng bao bì thì rất oke r. 5 sao nhé!",,275243125,5,,9123916
tiki.vn,14407927,"Tiki làm mình quá thất vọng. Đóng gói cẩu thả, hộp còn rách, sách bị quăn. Nếu các bạn muốn làm mất hình ảnh về Dịch vụ của mình thì cứ tiếp tục thế này nhé.",,273355903,2,,19539053
tiki.vn,14412358,"ổn lắm mng à, mua cho bé học tiểu học để dùng chứ nhiều cái mình cũng k biết gthich ntn ấy. vỏ bên ngoài bọc mới còn bìa bên trong hơi cũ. nch 322k là ổn nha mng hihi",,138269668,5,,1280599
tiki.vn,14457206,"Educated - tôi nghĩ cụm từ này có ý nghĩa thật mạnh mẽ , educated - được giáo dục, được học tập, được truyền thụ kiến thức. Kiến thức sẽ là gì khi không được truyền lại, sẽ là gì khi không được chia sẻ, bổ sung, hỗ trợ người học và giúp xây dựng nền văn minh. Được giáo dục, thời cổ đại, là một đặc quyền chỉ giành do quý tộc. Nay, khi nền văn minh nhân loại đang hướng tới tính bình đẳng trong mọi khía cạnh xã hội, khi phân biệt giai câp đã trở thành một tội đanh đáng lên án, thì đâu đó tại Mỹ - nơi hiến pháp tuyên bố về bình đẳng, tự do và là một trong những nơi có nền giáo dục tiên tiến nhất thế giới, vẫn còn một số ít người chối bỏ sự phát triển này, chìm đắm mê tín và ngộ nhận của bản thân mình, khiến những đứa trẻ lớn lên dưới mái nhà đó - như tác giả, phải trải qua một cuộc hành trình vô cùng gian nan để Được học",,76013370,5,,11317669
tiki.vn,14457595,"Cách đóng gói rất gọn gàng, kĩ lưỡng, bìa sách rất ưng, sách được bảo quản tốt. Về nội dung thì cần phải đọc qua thì có cái nhìn tổng quan nhất. Rất cảm ơn anh Thái cùng với đội ngũ HappyLive đã đem đến cho người đọc một cuốn sách tuyệt vời như này",,3608625,5,,15085275
tiki.vn,14487873,"Tiki ship nhanh sách đến sớm. Rất vui vì mình đã dùng bookcare. Sách rất hay cho những ai chạy bộ hoặc đang bền bỉ chạy trên một con đường nào đó. Không chỉ về tinh thần thể thao, bác Haruki chia sẻ về những triết lý sống thông qua những cuốc chạy. Như một lời tâm sự từ thế hệ đi trước, các bạn trẻ nên đọc để thấy được góc nhìn của người từng trải và có được chiêm nghiệm cho riêng mình. Mọi người cũng nên trải nghiệm bộ môn chạy bộ, một vòng công viên, dọc cung đường biển là đủ để hiểu hơn về cuốn sách",,120219394,5,,22573116
tiki.vn,14496906,"Sách của Nhã Nam rất đẹp, lỗi in thì có thể liên hệ Nhã Nam để đổi được. Quà đầy đủ, sale mạnh. Mình hơi buồn Tiki vì khâu đóng gói rất sơ sài, ko có bọc xung quanh, nên trừ điểm chỗ này. Cũng may mình mua nhiều nên vừa hộp, ko bị lỗi gáy sách mấy, nhưng cũng bị nhăn gáy sách. Cuốn này bị nhăn bìa buồn ghê :(( Khâu vận chuyển cũng làm mình sốt ruột nữa, ko thấy cập nhật gì kỹ lắm, nhưng đợt này giao đúng hẹn.",,145288029,5,,8754266
tiki.vn,14497091,"Sách của Nhã Nam rất đẹp, lỗi in thì có thể liên hệ Nhã Nam để đổi được. Quà đầy đủ, sale mạnh. Mình hơi buồn Tiki vì khâu đóng gói rất sơ sài, ko có bọc xung quanh, nên trừ điểm chỗ này. Cũng may mình mua nhiều nên vừa hộp, ko bị lỗi gáy sách mấy, nhưng cũng bị nhăn gáy sách. Khâu vận chuyển cũng làm mình sốt ruột nữa, ko thấy cập nhật gì kỹ lắm, nhưng đợt này giao đúng hẹn. Cuốn này bị nhăn thấy nếp trên bìa luôn nên hơi buồn :(",,8886007,5,,8754266
tiki.vn,14511235,"Mình là người khá kỹ tính. Có những cuốn sách nhận được bao bìa có hơi bẩn vẫn không sao, chủ yếu là nội dung sách. Nhưng những cuốn như thế này đến trang sách còn không được chỉn chu thì làm sao đọc được nội dung :) Lỗi giấy ntn thuộc về khâu kiểm định của nxb chứ không phải hư hỏng do vận chuyển tiki, tuy nhiên tiki nên kiểm tra sản phẩm trước khi giao. First News là đơn vị in ấn lớn vẫn để nv thật khó hiểu. Lấy dao rọc giấy thì sợ rách nham nhở. Vì cận ngày bay rồi nên mình đành chấp nhận đóng thùng gửi hành lý cho xong chứ không thể kịp đổi trả. Ngoài ra thì vận chuyển nhanh do mình đặt giao siêu tốc trong ngày, 2 tiếng là có rồi.",,57325187,3,,25610779
tiki.vn,14532938,"Sách in tốt. Bìa đẹp. Tuy là bìa mềm mà khổ sách khá to, cao tương đương mấy cuốn bìa cứng của Đông A (26cm), khi xếp vào kệ cùng các cuốn khác của Nhã Nam hơi xộc xệch.
Vẫn đang đọc dở dang nhưng thấy tác giả xây dựng một thế giới rất hấp dẫn, sống động. Nội dung và tình tiết cũng ổn.",,145288029,5,,1758036
tiki.vn,14558280,"Giấy mịn, đẹp. Mình đặt từ ngoài HN vô, vận chuyển qua nhiều nơi khiến 1 phần góc sách và mép bị quăn, do sách không được bọc kỹ, chỉ để cuốn sách trơn trong box tiki thôi :< box thì bị móp và rách nặng. 
Khuyên mọi người nên đặt gần, giao nhanh với để tránh vận chuyển nhiều gây hư hao sách, tiếc lắm :",,35191892,4,,8144305
tiki.vn,14565703,"sách không có bọc, quăn mép, bìa xước xát nhiều, giấy còn hơi quăn làm mình còn nghi không biết sách thật hay giả, nhưng keo dán chắc và dàn trang ngay ngắn. Hơi mất điểm phần nhìn nhưng bản dịch được đánh giá tốt nên nếu muốn đọc để trải nghiệm ngòi bút của ocean vương thì không phải vấn đề lớn.",,147920903,3,,623181
tiki.vn,14591832,"Sản phẩm thì chưa bàn đến vì chưa có thời gian đánh giá. Hộp hàng điện thử thì móp méo hở lỗ to còn tưởng bị bóc cơ, nhưng ở đây không gửi được video, giao hàng chậm, chỗ mình không phải ở núi trước giờ mua hàng 100% giao 2,5 chậm là 3 ngày mà trong khi đó mình thanh toán xog là shop đã nhận đơn hàng. Hàng mình mua là toàn thanh toán luôn và mình còn cẩn thận ib shop mong đóng gói cẩn thận , nhưng hơi thất vọng, và không có cập nhật tình trạng hàng đi đến đâu nơi nào. Mong cải thiện!!",,3014291,3,,12080480
tiki.vn,14594109,"Một quyển sách có giọng văn gần gũi mình rất thích. Sách đã gợi ý cho mình nhiều hướng giải quyết vần đề, gợi ý cách trả lời những câu hỏi mà tuổi trẻ mình thường đặt ra, mong lung trước bước đường đời. Và sách cũng truyền nguồn cảm hứng mới, tạo động lực hành động cho mình.",,113530805,5,,11411713
tiki.vn,14649491,"Sản phẩm ok, mình muốn mua quyển này lâu rồi mà giờ mới có dịp. 2 lần đặt Tiki thấy đóng gói thì không có bọc chống sốc gì hết chỉ bỏ vào hộp thôi, hộp không móp méo mà mặt sau sách có vết lõm chắc bị từ trước. Sẽ còn ủng hộ nhé",,110448022,5,,10203450
tiki.vn,14650291,"sách thú vị nhưng mình chỉ mới đọc ngẫu nhiên đc vài trang. Sách gồm 10 chương: 1)hạnh phúc được xem xét lại;2)giải phẫu học về ý thức;3)sự thưởng thức và chất lượng cuộc sống;4) những điều kiện của trạng thái dòng chảy;5)cơ thể trong dòng chảy;6)dòng chảy của sự suy nghĩ;7)làm việc như dòng chảy;8)thưởng thức sự cô độc và mối qhe vs người khác;9)đánh lừa sự hỗn loạn;10)tạo ra ý nghĩa. Đoạn dẫn nhập đầu chương rất lôi cuốn, nói về nguồn gốc của sự bất mãn  con người đến từ việc vũ trụ vốn k đc thiết kế vs sự nhàn hạ trong tâm trí nhân loại.Các diễn trình tự nhiên ko màg đến các mong muốn của con người và do đó chúng vận hành ngẫu nhiên trái ngược với trật tự mà loài người nỗ lực thiết lập. Thực ra vũ trụ ko có ý thù địch,song nó cũng k thân thiện, nó đơn giản là ko quan tâm.Nếu mục tiêu và ham muốn của con người đc lấy làm điểm khởi đầu thì sẽ tồn tại sự hỗn loạn k thể hoá giải đc trog vũ trụ.Ko có nhiều điều mà loài người có thể làm đc để thay đổi cách vũ trụ vận hành,song sẽ là khôn ngoan khi chúng ta ko mong đợi rằng những nỗ lực thay đổi các điều kiện bên ngoài sẽ ngay lập tức cải thiện chất lượng cuộc sống của mình, và TRC tiên nên có 1 sự thay đổi vĩ đại trong phương thức suy nghĩ của chính ta.Niềm vui của ta vs cuộc sống bất kể điều kiện vật chất thế nào, rút cục phụ thuộc trực tiếp vào cách tâm trí lọc lựa và diễn giải những trải nghiệm hằng ngày và sự tự chủ về ý thức, từ đó làm cho những người xung quanh mình cũng cảm thấy hạnh phúc hơn ít nhiều.Những người làm đc như vậy, họ có thể thưởng thức bất cứ điều gì họ làm, ngay cả khi chúng tẻ nhạt và khó khăn, họ k bao giờ cảm thấy chán chường vì họ có thể thực hiện đc chúng theo cách riêg của họ, từ đó cải thiện được chất lượng cuộc sống của bản thân.Mời các bạn đón đọc sách để trang bị cho mình cách xoay xở bản thân, khiến nó đạt tới được cảnh giới ""kiểm soát đc cuộc sống của chính mình"", để bản thân ta luôn được đắm mình, sống và làm việc trog trạng thái hạnh phúc và tư duy tích cực tràn đầy năng lượng mà sách muốn hướng tới.",,140416370,5,,18322895
tiki.vn,14665959,mới nhìn thấy hộp hàng như thế này thì hú hồn thiệt chứ nhưng mà rất may là hàng còn nguyên vẹn không bị móp méo gì hết nhưng mà đây là lần thứ 2 mình mua sách ở tiki thật sự thất vọng vì lúc nào k bọc chống sóc gì hết á như vậy thì rất dễ bị móp méo hàng.,,124767703,3,,26025196
tiki.vn,14689831,"Mình mua sách ở đây nhiều lần rồi, lần nào cũng hài lòng, bọc giấy bóng đầy đủ. Nhưng lần này mình đặt 5 cuốn không có cuốn nào được bọc giấy bóng và cầm sách lên cảm giác như đã có người cầm qua đọc í,không được mới😢cuốn này thì bị trầy xước quá trời. Mình đọc sách thích giữ gìn sách sạch sẽ, trầy 1 chút là mình xót rồi nên lần này mua thấy hơi khó chịu...",,275243138,3,,10531168
tiki.vn,14705673,"Giao hàng nhanh, bìa đẹp, có đủ bookmart, mình chưa đọc nên cũng chưa rõ nội dung
Sách có vẻ không được mới, ý mình là bìa còn xước nhiều chỗ, cả bookmark cũng vậy, giống với mấy cuốn ở nhà sách, theo mình thì mấy chi tiết này cũng không sao cả nhưng quyển này mình đặt cho bạn mình, khi sách không đạt yêu cầu lắm thì cũng có thể mất uy tín của mình nên mình sẽ đánh giá hơi khó một xí là 4 sao nha",,106863963,4,,16116662
tiki.vn,14717642,"5 sao cho nội dung. Nhẹnhàng lạc quan. Nhưng trừ 1 sao vì giá. Mặc dù sách văn học thì không thể lấy giá bìa ra để so. Nhưng cuốn này khá đắt, giá bìa là 128k. Mình so với cuốn Và rồi núi vọng kén độc giả hơn và dày hơn rất nhiều là 148k, sách được tặng kèm 2 tấm postcard khá xinh. Hạnh phúc là những điều giản đơn. Chính ra như cuốn này mình không nghĩ nó quá khó bán để phải làm giá bìa cao như vậy, thiếu nhi, thanh niên, người lớn muốn đọc đều ok cả.",,95289208,4,,1760221
tiki.vn,14724865,"Đóng gói ko cẩn thận, ko có bọc chống sốc mà chỉ cho thẳng sách vào hộp carton thôi nhưng may ship nhanh với gần nên ko bị ảnh hưởng chất lượng sách bên trong. Mong Tiki khắc phục để phù hợp vs nhu cầu chung của mọi ngườii",,14684952,4,,18327670
tiki.vn,14742897,Sách khá là ok nhưng mình chưa đọc nên không biết review nội dung cho các bạn tham khảo. Nhưng mình nghĩ sách nào cũng có giá trị và cái hay riêng của nó nên cứ đọc và trải nghiệm cũng như tiếp thu thêm kiến thức 😊,,14684952,5,,22518663
tiki.vn,14756226,"Mình ấn tượng ngay từ cái nhìn đầu tiên, vì cái bìa rất bắt mắt. Về nội dung thì cá nhân mình thấy không hợp với bản thân mình, vì cảm giác viết lan man.. nhưng cũng có vài trang rất ấn tượng ( như hình đã chụp). Sách cũng k kèm bookmark cũng như seal, nhưng với giá sale thì k phàn nàn gì nữa",,73878873,3,,26105911
tiki.vn,14766843,"Sách là nguồn tư liệu quý về hình ảnh, tuy là trắng đen nhưng cũng rất giá trị, phần nhiều là hình chụp các hiện vật và có những diễn giải và mô tả rất rõ ràng.",,8121633,5,,595418
tiki.vn,14770013,"Sách hay lắm. Đọc sách giúp mình có thêm nhiều quan điểm mới thú vị, các góc nhìn đa chiều. Ngoài ra còn truyền cảm hứng cho mình thích Vật lí lượng tử, Không gian bốn chiều và ti tỉ những thứ khác nữa. Có nhiều câu chuyện thú vị được kể dưới góc nhìn của bệnh nhân tâm thần, cực kì đáng tiền, đáng đọc.",,109017985,5,,11444654
tiki.vn,14770025,"Sách hay lắm nha, bổ sung thêm cho mình kiến thức về Tâm lý học tội phạm và kinh nghiệm phá án, phác hoạ chân dung tội phạm. Bạn nào mê về mảng này thì nên mua quyển này nha, đọc cuốn lắm luôn đó. Ngoài ra còn kể ra mặt tối - nguyên nhân hình thành nên tâm lý của tội phạm, lí do ngoại cảnh thúc ép mạnh mẽ đến tội phạm làm họ có suy nghĩ lệch lạc,... nên mới dẫn đến phạm tội.",,106863963,5,,11444654
tiki.vn,14770035,"cuốn sách rất hay, cực kì hay, cuốn này ai cũng nên đọc 1 lần trong đời. Đặc biệt là những người trẻ, đọc để có tìm được ý nghĩa của cuộc sống, triết lý, nền tảng đạo đức, suy nghĩ, nỗ lực phấn đấu cho 1 xã hội tốt đẹp hơn.",,276471716,5,,671072
tiki.vn,14784879,sách không được bọc kĩ lắm hơi bụi mặc dù mua cùng ở tiki nhưng một cuốn được bọc còn cuốn này thì ko nhưng may là là ko móp nên cũng chấp nhận được ko sao.Nch là mng nên mua về đọc thử,,85763211,5,,22534524
tiki.vn,14795822,"Trên tổng thể thì quyển sách khá hay, cá nhân mình để 7.5/10 điểm.
Sách có nhiều mục như: âm thanh giọng nói phán đoán tính cách con người hoặc dáng đi thể hiện tích cách… mình thấy khó hình dung bởi vì không có hình ảnh và âm thanh ví dụ.
Sách viết những điều hiển nhiên xoay quanh cs, tuy nhiên do chúng ta thường không để ý lắm nên không biết, giờ đọc sách thì mình chú ý hơn.
Hoặc là sách đưa ra những đánh giá tính cách cho 1 mẫu hình mình chưa bao giờ gặp thì mình đọc xong mình không thể nhớ được..
Bên cạnh đó thì sách có nhiều bài *** tâm lý khá hay, độ chính xác >85%
Mình trải nghiệm gần hết quyển mới viết những dòng reviews như thế này, mà tuy nhiên đây là cảm nhận riêng thôi nha. Tuỳ mỗi người trải nghiệm",,92859698,4,,11248877
tiki.vn,14804134,"sách không dành cho mọi người vì kiến thức khá sâu.
tốt nhất nên có nền tảng cơ bản rồi hoặc có một vài dự án nhỏ gọn trước sẽ dễ thấm và tiếp thu tốt hơn.
với các bạn mới vào khởi nghiệp nên đọc lướt sau đó đọc lại nhiều lần, mỗi lần đọc lại sau khi va vấp trải nghiệm sẽ có góc nhìn mới tốt hơn.
trân trọng!!",,90056907,5,,1513774
tiki.vn,14809109,"Ừm..... Khá là ổn áp nha mn. Trời mưa nhưng hàng đc bọc cẩn thận nên vẫn nguyên vẹn. Bên trong đóng gói tốt, đầy đủ cả bảo hành lẫn hdsd. Lúc lắp vào cx bị vênh như mn hà 😂. 
Hay chả biết thiết kế của nó như vậy nữa. Bay 1 phần tiền mừng tuổi tết nhưng thấy cũng đáng 😭 Tất cả đều vì kì thi ĐH sắp tới. 
Cố lên nha hỡi tôi và các bạn 2k4 ơi!",,3014291,5,,16917515
tiki.vn,14811770,"mua nhiều đc tặng Flashcard với bao lì xì, chưa đọc nên chưa biết nội dung hay không nhưng đọc phần gthiệu thấy nội dung ổn, bìa với giấy ok mà có vài cuốn không còn tem bọc sách mới nên xước qtqđ như để cũ lâu lắm  r ( nhưng giá cả sale nên ko đòi hỏi nhiều, bn nào quý sách như vàng thì nên cân nhắc) , điểm trừ là đóng gói qúa tệ ,lúc nhận cái kiện hàng mà hết hồn ,nó te tua móp méo bong keo gần như sắp rơi sách ra ngoài r!! khách hàng bỏ tiền ra mua sách chứ ko phải xin ạ nên mong shop cân nhắc cẩn thận khi đóng gói vì mình đọc thấy nhiều bạn nhắc shop vđề này r mong shop cải thiện. Mong shop thông cảm cho mấy lời góp ý của mình, c.ơn shop đã đọc",,52788072,5,,24728330
tiki.vn,14811924,"mua nhiều đc tặng Flashcard với bao lì xì, chưa đọc nên chưa biết nội dung hay không nhưng đọc phần gthiệu thấy nội dung ổn, bìa với giấy ok mà có vài cuốn không còn tem bọc sách mới nên xước qtqđ như để cũ lâu lắm  r ( nhưng giá cả sale nên ko đòi hỏi nhiều, bn nào quý sách như vàng thì nên cân nhắc) , điểm trừ là đóng gói qúa tệ ,lúc nhận cái kiện hàng mà hết hồn ,nó te tua móp méo bong keo gần như sắp rơi sách ra ngoài r!! khách hàng bỏ tiền ra mua sách chứ ko phải xin ạ nên mong shop cân nhắc cẩn thận khi đóng gói vì mình đọc thấy nhiều bạn nhắc shop vđề này r mong shop cải thiện. Mong shop thông cảm cho mấy lời góp ý của mình, c.ơn shop đã đọc",,68585576,5,,24728330
tiki.vn,14812427,"Mua nhiều đc tặng Flashcard với bao lì xì, chưa đọc nên chưa biết nội dung hay không nhưng đọc phần gthiệu thấy nội dung ổn, bìa với giấy ok mà có vài cuốn không còn tem bọc sách mới nên xước qtqđ như để cũ lâu lắm  r ( nhưng giá cả sale nên ko đòi hỏi nhiều, bn nào quý sách như vàng thì nên cân nhắc) , điểm trừ là đóng gói qúa tệ ,lúc nhận cái kiện hàng mà hết hồn ,nó te tua móp méo bong keo gần như sắp rơi sách ra ngoài r!! khách hàng bỏ tiền ra mua sách chứ ko phải xin ạ nên mong shop cân nhắc cẩn thận khi đóng gói vì mình đọc thấy nhiều bạn nhắc shop vđề này r mong shop cải thiện. Mong shop thông cảm cho mấy lời góp ý của mình, c.ơn shop đã đọc",,59262880,4,,24728330
tiki.vn,14812488,"Mua nhiều đc tặng Flashcard với bao lì xì, chưa đọc nên chưa biết nội dung hay không nhưng đọc phần gthiệu thấy nội dung ổn, bìa với giấy ok mà có vài cuốn không còn tem bọc sách mới nên xước qtqđ như để cũ lâu lắm  r ( nhưng giá cả sale nên ko đòi hỏi nhiều, bn nào quý sách như vàng thì nên cân nhắc) , điểm trừ là đóng gói qúa tệ ,lúc nhận cái kiện hàng mà hết hồn ,nó te tua móp méo bong keo gần như sắp rơi sách ra ngoài r!! khách hàng bỏ tiền ra mua sách chứ ko phải xin ạ nên mong shop cân nhắc cẩn thận khi đóng gói vì mình đọc thấy nhiều bạn nhắc shop vđề này r mong shop cải thiện. Mong shop thông cảm cho mấy lời góp ý của mình, c.ơn shop đã đọc",,275243138,4,,24728330
tiki.vn,14812496,"Mua nhiều đc tặng Flashcard với bao lì xì, chưa đọc nên chưa biết nội dung hay không nhưng đọc phần gthiệu thấy nội dung ổn, bìa với giấy ok mà có vài cuốn không còn tem bọc sách mới nên xước qtqđ như để cũ lâu lắm  r ( nhưng giá cả sale nên ko đòi hỏi nhiều, bn nào quý sách như vàng thì nên cân nhắc) , điểm trừ là đóng gói qúa tệ ,lúc nhận cái kiện hàng mà hết hồn ,nó te tua móp méo bong keo gần như sắp rơi sách ra ngoài r!! khách hàng bỏ tiền ra mua sách chứ ko phải xin ạ nên mong shop cân nhắc cẩn thận khi đóng gói vì mình đọc thấy nhiều bạn nhắc shop vđề này r mong shop cải thiện. Mong shop thông cảm cho mấy lời góp ý của mình, c.ơn shop đã đọc",,113530805,4,,24728330
tiki.vn,14836650,tác phẩm có nội dung thế nào mình chưa đọc nhưng về thời gian giao thì bao giờ cũng nhanh chất giấy ổn bìa cũng đẹp sách của Nhã Nam nên không có gì để chê cả nên mua nha về thế chiến nên với ai thích thể loại chiến tranh là lựa chọn không tồi,,69764534,5,,22058342
tiki.vn,14843821,"Đánh giá cao về khâu giao hàng của tiki, hàng mới đặt từ tối hôm qua mà trưa hôm sau đã có rồi. 
Sản phẩm ổn, đóng gói cần thêm một vài lớp chống sốc để sách ko bị móp góc. Vẫn cho tiki 5⭐ nhá.
Còn về nội dung thì chưa đọc nên chưa thể review đc.",,124767703,5,,10072748
tiki.vn,14868593,"Gần mục đầu còn có những lời nhắn gửi đặc biệt. Nội dung được trình bày cũng rất rõ ràng, mạch lạc, vì thế rất dễ để người đọc hiểu được ý mà tác giả muốn nhắn gửi qua từng đoạn, từng câu chuyện.",,68585576,5,,533133
tiki.vn,14875645,"Tiki đóng gói cẩn thận, giao hàng hỏa tốc siêu nhanh luôn.
Sách rất mới, bọc nilon kỹ càng. Cuốn sách rất hữu ích cho mọi người sắp xếp lại cách quản lý tài chính của mình và đầu tư hiệu quả hơn. Cám ơn tác giả Lâm Minh Chánh đã đem đến những kiến thức, kinh nghiệm và bí kíp tuyệt vời 👍",,53434797,5,,1736908
tiki.vn,14901881,"Người mua có thể tự mình đi làm đăng ký xe để tiết kiệm chi phí, tuy nhiên, có một vấn đề mà không ít người thắc mắc là trường hợp nào đăng ký xe phải mang xe đến để làm thủ tục.",,106365090,5,,19085623
tiki.vn,14908894,"Một cuóin sách kinh điển nữa về đề tài diệt chủng Do Thái. Một cuốn sách được ví von như thần dược để nâng đỡ tinh thần con người khi đối mặt với cảm giác tuyệt vọng vì mất đi tất cả. 

Ý nghĩa của cuộc sống có thể tìm thấy trong mọi khoảnh khắc; cuộc sống không bao giờ mất hết ý nghĩa, ngay cả khi phải chịu đau đớn và cái chết.",,13419678,5,,24304082
tiki.vn,14930409,"Self-help.                  .
Tác giả viết sách nghiên cứu về các công ty có sự tăng trưởng đột phá. 
Jim Collins chỉ là người nghiên cứu viết sách. Không phải người trực tiếp làm và lãnh đạo cty. Có sự khác biệt ở đây
Nhìn lại quá khứ và nói trên biểu đồ.
Nói về đầu tư ngắn hạn thì có thể đầu tư cổ phiếu theo cách của tác giả J.C
Còn về đầu tư lâu dài. Những cty lớn như Coca, Microsoft, Apple vẫn là sự lựa chọn tốt hơn rất nhiều.",,82912488,3,,16263933
tiki.vn,14934500,"sách giao nhanh, nội dung gồm nhiều kĩ năng trong cuộc sống, cả kĩ năng hàng ngày lẫn kĩ năng khi cấp cứu. nói chung đáng mua",,275243125,5,,1516432
tiki.vn,14936281,"Giao về hộp rất đẹp luôn, không hề có móp méo gì hộp ở bên ngoài đâu. Nếu ai đang muốn mua em này vì nghĩ màu hồng phớt thì dẹp đi, màu hồng ""mắm tôm"" bên ngoài và bên trong thì màu sẽ nhạt hơn. Shipper không thân thiện lắm, hẹn chiều quay lại nhưng shipper không chịu mà tới mấy ngày sau mới quay lại. Nhưng đó cũng không phải tại shop nên vẫn 5 sao ♡ nói chung là đáng mua trong tầm giá",,104769768,5,,20903409
tiki.vn,14973051,"giao hàng hơi lâu. sách giao đủ, hàng ko bị hư hỏng gì. Mình biết đến pp này nhờ 1 video trên youtube nó đã giúp mình rất nhiều trong cuộc sống biết cách lắng nghe đúng và phản hồi lại với mn. Cảm ơn tác giả và người dịch quyển sách ý nghĩa này",,271118010,5,,12850682
tiki.vn,14986037,"Sách đọc hay, rất là ý nghĩa. Mình đọc thấy được bản thân mình có trong những câu chuyện đó. Mọi ngừoi nên mua nha. Nhưng mình cảm thấy với giá tiền mà mình bỏ là bới quyển sách này là kh hợp lý lắm , vì sánh nhỏ quá . Còn lại mọi thứ đều rất ổn 🖤",,121635154,5,,11560301
tiki.vn,14999204,"1. Tiki giao hàng siêu thần tốc, đúng 1 ngày là nhận đc hàng. Dù Tiki Trading trước giờ gói hàng khá sơ sài có mỗi thùng các tông mà chẳng có chống sốc gì cả nhưng trộm vía chưa lần nào mình đặt sách bị hư hỏng j cả.
2. Về sách thì hay đỉnh lun. Có nhiều từ ngữ chuyên ngành và hàn lâm nên sẽ khó hiểu nhưng đọc nghiền ngẫm cũng hay lắm, thấy mình hiểu biết ra bao nhiu luôn. 
3. Về hình thức thì sách đẹp khỏi bàn. Màu sắc đa dạng bắt mắt, mực đều, giấy dày hơn bình thường, bìa cứng cáp.",,72459686,5,,19268877
tiki.vn,14999468,"Mình thích nhà văn nên đã sưu tầm tất cả các bản của Vãn Tình. Mình có tới 5 cuốn, và đang đợi những xuất bản mới. Nhiều lúc không còn sách để đọc mình vẫn đọc lại và cảm giác vẫn như lần đầu, lôi cuốn, thực tế và tạo cho bản thân mình động lực hơn rất nhiều trong cuộc sống cũng như các mối quan hệ, chính vì vậy mình luôn chờ đợi những tác phầm gắn liền với cuộc sống thường nhật của Vãn Tình.",,124767712,5,,661996
tiki.vn,15001797,"Đây là lần đầu mình mua sách bên tiki và thật sự hơi thất vọng chút vì nghĩ là sách sẽ được bọc bìa ngoài để tránh sách bị bẩn, cong vậy mà nó bẩn với cong thật ạ, nhìn sách cứ như đã từng mua và giờ pass lại cho người mua :)))) mong rằng lần sau mua thì đơn hàng chỉnh chu hơn",,113530805,4,,25627967
tiki.vn,15007043,"Mình mua cuốn này vì được rất nhiều mẹ giới thiệu. Xem qua cuốn sách mình thấy có vẻ đây là một cuốn sách tương đối hữu dụng cho mọi ***, đặc biệt là những người lần đầu làm mẹ như mình. Mình không có ý định cho con theo EASY, tuy nhiên, những ghi chép trong này mình nghĩ mình có thể vận dụng một cách linh hoạt được",,275928713,5,,561139
